User-ID,Location,Age
208950,"valencia, valencia, spain",30.0
191551,"rock spring, georgia, usa",26.0
23485,"conceição de faro, algarve, portugal",35.0
151913,"winton, california, canada",44.0
6010,"melbourne, victoria, australia",
196700,"st. louis, missouri, usa",
219110,"san francisco, california, usa",
8362,"los angeles, california, usa",28.0
250515,"fairfield, connecticut, usa",51.0
144547,"corvallis, oregon, usa",
157791,"berlin, berlin, germany",23.0
125560,"canberra, australian capital territory, australia",20.0
102310,"glasgow, scotland, united kingdom",22.0
23056,"london, london, united kingdom",56.0
182446,"nice, côte d`azur, france",41.0
11538,"wilmington, delaware, usa",
156413,"barcelona, catalunya, spain",26.0
134837,"kuala lumpur, wilayah persekutuan, malaysia",28.0
197650,"valencia, valencia, spain",21.0
4040,"san antonio, texas, usa",
93161,"des moines, ,",
228254,"chandler, arizona, usa",
117399,"st. louis, missouri, usa",
33142,"russell, far north, new zealand",55.0
40409,"falun, n/a, sweden",37.0
246440,"hauppauge, new york, usa",28.0
209038,"guyton, georgia, usa",55.0
60680,"wonju, south korea, usa",45.0
101963,"king city, ontario, canada",53.0
258916,"bartlett, illinois, usa",52.0
28386,"toronto, ,",54.0
7635,"surrey, british columbia, canada",32.0
81651,"bayreuth, bayern, germany",37.0
61099,"rancho cordova, california, usa",
56273,"københavn s, n/a, denmark",35.0
274641,"springvale, maine, usa",46.0
235278,"bayonne, pays basque, france",32.0
199094,"san francisco, california, usa",
178681,"christchurch, canterbury, new zealand",
20261,"london, england, united kingdom",
184802,"warrenton, north carolina, usa",
219729,"palo alto, ,",39.0
181708,"farmington, connecticut, usa",30.0
73390,"naples, campania, italy",24.0
163729,"helsinki, uusimaa, finland",29.0
91446,"chardon, ohio, usa",
151434,"oakley, california, usa",81.0
12408,"cottage hills, illinois, usa",28.0
165301,"lisbon, n/a, portugal",38.0
140102,"lulea, norrbotten, sweden",19.0
227849,"lahore, punjab, pakistan",22.0
36525,"wedel, hamburg, germany",26.0
270393,"dublin, ireland, ireland",32.0
95103,"highlands ranch, colorado, usa",18.0
221306,"rome, georgia, usa",28.0
127926,"lafayette, louisiana, usa",26.0
194372,"berlin, berlin, germany",40.0
151619,"waiuku, auckland, new zealand",
20234,"bilbao, bizkaia,",44.0
122873,"san rafael, calabria, usa",
16801,"boston, massachusetts, usa",32.0
18337,"seneca falls, new york, usa",42.0
44565,"denver city, texas, usa",43.0
222933,"sydney, n/a, australia",
164284,"pamplona, navarra, spain",28.0
233256,"new york, new york, usa",36.0
252195,"barrington, illinois, usa",42.0
103556,"williamsport, indiana, usa",66.0
93670,"spokane, washington, usa",55.0
26333,"marysville, washington, usa",
5309,"barcelona, barcelona, spain",28.0
69828,"porto, porto, portugal",28.0
235740,"ellenwood, georgia, usa",26.0
219668,"rockhampton, queensland, australia",55.0
84212,"portland, oregon, usa",
194271,"leroy, kansas, usa",35.0
160631,"sacramento, ca, california, usa",
60031,"on the road, anywhere - usa, usa",
206963,"kihei, hawaii, usa",61.0
10303,"rome, lazio, italy",51.0
277562,"tonbridge, kent, united kingdom",22.0
211017,"pittsburgh, pennsylvania, usa",54.0
103010,"pasadena, california, usa",34.0
38607,"mississauga, ontario, canada",
100593,"lincoln, nebraska, usa",
256769,"sydney, new south wales, australia",37.0
70970,"madrid, madrid, spain",32.0
189270,"cape girardeau, missouri, usa",
34432,"colwyn bay, conwy, wales, united kingdom",52.0
201330,"ulestraten, limburg, netherlands",33.0
255497,"perth, ontario, canada",56.0
74379,"baton rouge, louisiana, usa",
253645,"rocklin, california, usa",27.0
191929,"lisboa, northwest territories, portugal",28.0
15277,"cochrane, alberta, canada",38.0
30321,"wyoming,, michigan, usa",
194073,"bilbao, vizcaya, spain",55.0
11907,"saginaw, michigan, usa",22.0
75917,"markham, ontario, canada",
276915,"painesville, ohio, usa",
209182,"arbroath, angus, united kingdom",44.0
129062,"sydney, new south wales, australia",
33681,"san diego, california, usa",47.0
105422,"ottawa, ontario, canada",32.0
250374,"london, england, united kingdom",
157075,"san antonio, texas, usa",
144446,"toronto, ontario, canada",30.0
98628,"kuwait, kuwait, kuwait",17.0
44712,"sydney, new south wales, australia",24.0
109771,"n/a, n/a, usa",
235297,"grand island, new york, usa",35.0
258402,"wellington, n/a, new zealand",40.0
56240,"scituate, massachusetts, usa",
211695,"london, england, united kingdom",42.0
252568,"north pole, alaska, usa",
241059,"brisbane, queensland, australia",30.0
143507,"kuala lumpur, federal territory, malaysia",30.0
46519,"paris, paris, france",50.0
240695,"norwood, massachusetts, usa",32.0
45838,"braintree, massachusetts, usa",
182497,"boston, massachusetts, usa",
67333,"lincolnshire, england, united kingdom",37.0
87546,"edinburgh, scotland, united kingdom",45.0
42525,"st. francisville, louisiana, usa",18.0
117868,"danville, california, usa",
135934,"smiths falls, ontario, canada",44.0
255884,"camp hill, pennsylvania, usa",
233953,"anchorage, alaska, usa",42.0
166173,"aachen, nrw, germany",
29604,"eindhoven, europe,",
171761,"san diego, california, usa",
121970,"san francisco, california, usa",
25799,"shanghai, shanghai, china",21.0
275994,"rome, new york, usa",49.0
257304,"manila, washington, philippines",18.0
136063,"marana, arizona, usa",41.0
192762,"erdenheim, pennsylvania, usa",45.0
275718,"bloomington, indiana, usa",18.0
128313,"madrid, castilla, spain",18.0
64941,"altoona, pennsylvania, usa",47.0
183651,"san francisco, california, usa",
28033,"longview, texas, usa",19.0
222982,"calgary, alberta, canada",
175222,"roma, lazio, italy",
170524,"chandler, arizona, usa",41.0
13891,"ashtabula, ohio, usa",58.0
272226,"xi`an, shanxi, china",25.0
140380,"paris, ,",0.0
65982,"edinburgh, scotland, united kingdom",54.0
20073,"madrid, n/a, spain",41.0
206251,"edmond, oklahoma, usa",
39717,"santiago, santiago, chile",28.0
258450,"caldas da rainha, leiria, portugal",26.0
210223,"chicago, illinois, usa",22.0
273384,"bristol, england, united kingdom",36.0
121655,"madrid, arizona, spain",43.0
201760,"mitchell, indiana, usa",29.0
12466,"köln, nordrhein-westfalen, germany",
7322,"hove, antwerp, belgium",62.0
35534,"alliance, ohio, usa",72.0
56967,"arlington, texas, usa",41.0
94322,"littlehampton, west sussex, united kingdom",
83978,"ossining, new york, usa",44.0
181596,"squaw valley, california, usa",32.0
218240,"savage, minnesota, usa",35.0
240362,"christopher, illinois, usa",29.0
235257,"lisboa, estremadura, portugal",51.0
277149,"jena, thueringen, germany",14.0
115807,"christchurch, canterbury, new zealand",49.0
49481,"roma, lazio, italy",
19491,"bellingham, washington, usa",
105837,"tucson, arizona, usa",
241294,"rockledge, florida, usa",
38331,"bihac, bihac, bosnia and herzegovina",19.0
99802,"bristol, n/a, united kingdom",41.0
169823,"arlington, virginia, usa",
83147,"hopewell, new jersey, usa",
210411,"zaragoza, aragón, spain",16.0
26119,"rossano, cosenza, italy",27.0
26510,"san francisco, california, usa",75.0
139863,"gandeeville, west virginia, usa",29.0
268752,"quincy, massachusetts, usa",23.0
106796,"torrent, valencia, spain",22.0
269734,"dallas, north carolina, usa",
48314,"san jose, california, usa",
46700,"bern, bern, switzerland",
193358,"tehran, victoria, iran",32.0
115696,"toronto, ontario, canada",15.0
89190,"sidney, british columbia, canada",
15284,"lambersart, nord, france",20.0
82538,"brisbane, queensland, australia",34.0
189000,"barcelona, catalunya, spain",27.0
10399,"chennai, tn, india",
48552,"decatur, georgia, usa",59.0
231418,"dallas, texas, usa",48.0
157236,"berlin, berlin, germany",
40791,"tolland, connecticut, usa",
101215,"annandale, virginia, usa",
157440,"villa nueva, cordoba, argentina",38.0
273590,"barcelona, n/a, spain",25.0
86250,"knoxville, tennessee, usa",43.0
38016,"montreal, quebec, canada",34.0
42849,"summerville, south carolina, usa",32.0
256442,"huelva, huelva, spain",
100422,"albuquerque, new mexico, usa",73.0
128625,"sevilla, sevilla, spain",26.0
182859,"frederick, maryland, usa",47.0
166915,"berlin, bayern, germany",27.0
55458,"san francisco, california, usa",44.0
51188,"tucson, arizona, usa",59.0
17097,"alicante, alicante, spain",44.0
115086,"sullivan, illinois, usa",60.0
195282,"barcelona, catalunya, spain",39.0
55066,"vancouver, washington, usa",
100293,"copenhagen, n/a, denmark",
167305,"palmerston north, manawatu, new zealand",27.0
82353,"munich, bayern, germany",53.0
145641,"madison, new jersey, usa",
141687,"london, england, united kingdom",31.0
197216,"rivalta di torino, piemonte, italy",35.0
85021,"castelo branco, castelo branco, portugal",32.0
18378,"timaru, south canterbury, new zealand",47.0
42186,"grand rapids, michigan, usa",48.0
211045,"clark, new jersey, usa",0.0
151995,"seattle, washington, usa",
244113,"paris, n/a, france",25.0
124923,"edmonton, alberta, canada",
111191,"vancouver, british columbia, canada",
244299,"bell city, missouri, usa",31.0
233994,"streetman, texas, usa",
177197,"roseburg, oregon, usa",
135495,"porto seguro, brazil, brazil",
140460,"verona, wisconsin, usa",58.0
241071,"jefferson city, missouri, usa",
248574,"muriedas, cantabria, spain",30.0
241689,"sofia, sofia, bulgaria",17.0
38785,"troy, missouri, usa",
215336,"new york city, new york, usa",
65240,"torino, piemonte, italy",27.0
62436,"perkasie, pennsylvania, usa",
134646,"hünenberg, zug, switzerland",
100796,"willich, nordrhein-westfalen, germany",36.0
195899,"toronto, ontario, canada",19.0
192800,"st. paul, minnesota, usa",
151889,"g e e l o n g, v i c t o r i a,",
118732,"buckley, washington, usa",29.0
89390,"graz, steiermark, austria",25.0
246373,"salt lake city, utah, usa",
86585,"houston, texas, usa",
90002,"toronto, ontario, canada",58.0
103097,"bonn, northrhine-westfalia, germany",
264349,"avon lake, ohio, usa",
274270,"yogyakarta, n/a, indonesia",23.0
9122,"piacnza, emilia romagna, italy",25.0
149381,"brasilia, df, brazil",39.0
54507,"summit, new jersey, usa",
246713,"newcastle upon tyne, england, united kingdom",27.0
62863,"greenville, north carolina, usa",16.0
71961,"lahnau, hessen, germany",14.0
207083,"molong, new south wales, australia",
23915,"nashville, tennessee, usa",
53516,"reston, virginia, usa",27.0
124798,"spearfish, south dakota, usa",
108303,"thistle, massachusetts, usa",52.0
73268,"wiesbaden, hessen, germany",29.0
264416,"tecumseh, michigan, usa",35.0
78720,"council bluffs, iowa, usa",
84688,"woodstock, ontario, canada",55.0
203172,"stuart, florida, usa",
89317,"quanah, texas, usa",55.0
9785,"wallace, north carolina, usa",34.0
12346,"&#305;stanbul, istanbul, turkey",19.0
198647,"breda, n/a, netherlands",
78097,"istanbul, istanbul, turkey",
40931,"meredith, new hampshire, usa",18.0
146364,"edison, ohio, usa",36.0
81958,"osnabrück, niedersachsen, germany",
277447,"aleksinac, serbia & montenegro, yugoslavia",
225421,"dresden, sachsen, germany",42.0
146196,"bournemouth, n/a, united kingdom",
158820,"pittsburgh, pennsylvania, usa",
51724,"horsham, west sussex, england",
108662,"barcelona, catalunya, spain",26.0
121382,"ocala, florida, usa",15.0
132549,"milano, lombardia, italy",31.0
140009,"victoria, british columbia, canada",
143528,"santa paula, california, usa",23.0
59546,"dortmund, nordrhein-westfalen, germany",37.0
223868,"perth, western australia, australia",
185757,"lafayette, colorado, usa",
8240,"lawrenceburg, indiana, usa",50.0
122406,"ottawa, ontario, canada",25.0
67537,"slemp, kentucky, usa",50.0
270251,"rockport, massachusetts, usa",38.0
89028,"athens, attiki, greece",
62586,"university place, washington, usa",46.0
84238,"melbourne cbd, victoria, australia",35.0
20382,"gastonia, north carolina, usa",
47825,"morgan hill, california, usa",
163085,"palmerston north, manawatu, new zealand",43.0
14257,"trier, rheinland-pfalz, germany",34.0
180360,"cortegassa, aveiro, portugal",43.0
262993,"boise city, oklahoma, usa",
243791,"atlanta, georgia, usa",
184533,"pueblo, colorado, usa",20.0
208597,"woodcliff lake, new jersey, usa",48.0
173970,"schroon lake, new york, usa",49.0
162131,"san antonio, texas, usa",
191034,"madrid, madrid, spain",28.0
233572,"elburn, ,",14.0
141105,"barcelona, barcelona, spain",33.0
67679,"reinheim, hessen, germany",
72642,"croydon, surrey, united kingdom",23.0
38697,"rome, lazio, italy",35.0
278490,"southfield, michigan, usa",
153824,"milano, lombardia, italy",
137177,"erfurt, thueringen, germany",
163286,"altlussheim, baden-wuerttemberg, germany",24.0
14244,"wickenburg, arizona, usa",58.0
153725,"rome, italy, italy",42.0
235189,"snohomish, washington, usa",31.0
237377,"st. louis, missouri, usa",
215124,"wynn vale, south australia, australia",43.0
49139,"aarhus n, jutland, denmark",28.0
156480,"franklin park, new jersey, usa",57.0
262570,"akron, ohio, usa",
81882,"lompoc, california, usa",
133957,"lafayette, california, usa",
72374,"hampshire, england, united kingdom",28.0
122260,"scottsmills, oregon, usa",
175242,"sydney, new south wales, australia",23.0
92855,"london, england, united kingdom",36.0
212622,"palestine, texas, usa",
88077,"chicago, illinois, usa",44.0
187724,"palma de mallorca, islas baleares, spain",35.0
58891,"genoa, liguria, italy",26.0
174574,"dayton, tennessee, usa",
45978,"huntsville, alabama, usa",
12219,"south haven, michigan, usa",
272188,"new hyde park, new york, usa",23.0
48362,"fenton, ,",
260939,"kingston, pennsylvania, usa",31.0
221967,"blackstone, massachusetts, usa",
228487,"sunland park, new mexico, usa",21.0
208170,"summerton, south carolina, usa",
133270,"birmingham, alabama, usa",
160160,"auckland, north island, new zealand",
73028,"leipzig, sachsen, germany",
43602,"winnipeg, manitoba, canada",
44931,"waterdown, ontario, canada",
80593,"halifax, nova scotia, canada",41.0
267530,"phoenix, arizona, usa",58.0
268018,"portland, oregon, usa",
105676,"barcelona, barcelona, spain",24.0
5298,"tehran, nebraska, iran",28.0
20159,"scotts valley, california, usa",
5325,"maitland, ontario, canada",
28393,"union city, new jersey, usa",35.0
261103,"ljubljana, ljubljana, slovenia",
259379,"baton rouge, louisiana, usa",
189268,"provo, utah, usa",36.0
148223,"ingelheim, rheinland-pfalz, germany",51.0
50199,"rockaway beach, oregon, usa",
11360,"kirkland, washington, usa",61.0
216178,"cheltenham, england, united kingdom",
39890,"pasig city, n/a, philippines",0.0
91500,"rivergaro (piacenza), emilia romagna, italy",32.0
179488,"midlothian, virginia, usa",
239954,"waco, texas, usa",30.0
136939,"paris, ile-de-france, france",19.0
1500,"brighton, england, united kingdom",
55538,"seattle, washington, usa",32.0
244521,"burnaby, british columbia, canada",
14393,"vienna, ,",
109379,"san francisco, california, usa",
218310,"amstelveen, noord holland, netherlands",
112084,"port kennedy, western australia, australia",20.0
35221,"n/a, california, usa",54.0
156233,"torino, piemonte, italy",
156541,"spring, texas, usa",
237192,"portland, oregon, usa",
162406,"norman, oklahoma, usa",23.0
245911,"maple grove, minnesota, usa",50.0
250495,"ankeny, iowa, usa",
97251,"funchal, madeira, portugal",25.0
228082,"harcourt, victoria, australia",
23367,"tallahassee, florida, usa",
43677,"parlin, new jersey, usa",
189040,"tugun, queensland, australia",37.0
142742,"düsseldorf, nordrhein-westfalen, germany",
111599,"gaffney, south carolina, usa",
118396,"nürnberg, bayern, germany",22.0
118047,"merlo, san luis, argentina",18.0
126913,"hutchinson, kansas, usa",
233933,"kanata, ontario, canada",
125136,"lincoln, nebraska, usa",
169302,"brentwood, tennessee, usa",41.0
196470,"brick, new jersey, usa",54.0
84130,"haddonfield, new jersey, usa",
84234,"brighton, massachusetts, usa",45.0
112629,"newport center, vermont, usa",15.0
229860,"el paso, texas, usa",54.0
262701,"lima, lima, peru",27.0
97912,"albershausen, baden-württemberg, germany",
81910,"melbourne, victoria, australia",15.0
219948,"rossville, kansas, usa",
269352,"great falls, montana, usa",
147153,"london, n/a, united kingdom",
213522,"wichita, kansas, usa",47.0
99987,"aarhus, n/a, denmark",
101035,"san antonio, texas, usa",33.0
27062,"sabadell, catalunya, spain",29.0
36284,"regina, saskatchewan, canada",41.0
223663,"bacton green, norfolk, united kingdom",66.0
149651,"aurora, ontario, canada",
271113,"ponte vedra beach, florida, usa",
